tau_s,tau_m,answerable_retention,unanswerable_refusal,balanced_abstention_accuracy
-1.0,5.0,0.7371428571428571,0.2914285714285715,0.5142857142857142
-0.5,-5.0,0.96,0.15428571428571425,0.5571428571428572
-0.5,-4.5,0.96,0.15428571428571425,0.5571428571428572
-0.5,-4.0,0.96,0.15428571428571425,0.5571428571428572
-0.5,-3.5,0.96,0.15428571428571425,0.5571428571428572
-0.5,-3.0,0.96,0.15428571428571425,0.5571428571428572
-0.5,-2.5,0.96,0.15428571428571425,0.5571428571428572
-0.5,-2.0,0.96,0.15428571428571425,0.5571428571428572
-0.5,-1.5,0.96,0.15428571428571425,0.5571428571428572
-0.5,-1.0,0.96,0.15428571428571425,0.5571428571428572
-0.5,-0.5,0.96,0.15428571428571425,0.5571428571428572
-0.5,0.0,0.96,0.15428571428571425,0.5571428571428572
-0.5,0.5,0.9571428571428572,0.15428571428571425,0.5557142857142857
-0.5,1.0,0.9542857142857143,0.1628571428571428,0.5585714285714285
-0.5,1.5,0.9371428571428572,0.1657142857142857,0.5514285714285714
-0.5,2.0,0.92,0.1885714285714286,0.5542857142857143
-0.5,2.5,0.9,0.19999999999999996,0.55
-0.5,3.0,0.8771428571428571,0.2171428571428572,0.5471428571428572
-0.5,3.5,0.8314285714285714,0.23428571428571432,0.5328571428571429
-0.5,4.0,0.7914285714285715,0.26,0.5257142857142858
-0.5,4.5,0.7714285714285715,0.28,0.5257142857142858
-0.5,5.0,0.7371428571428571,0.3028571428571428,0.52
0.0,-5.0,0.9571428571428572,0.17142857142857137,0.5642857142857143
0.0,-4.5,0.9571428571428572,0.17142857142857137,0.5642857142857143
0.0,-4.0,0.9571428571428572,0.17142857142857137,0.5642857142857143
0.0,-3.5,0.9571428571428572,0.17142857142857137,0.5642857142857143
0.0,-3.0,0.9571428571428572,0.17142857142857137,0.5642857142857143
0.0,-2.5,0.9571428571428572,0.17142857142857137,0.5642857142857143
0.0,-2.0,0.9571428571428572,0.17142857142857137,0.5642857142857143
0.0,-1.5,0.9571428571428572,0.17142857142857137,0.5642857142857143
0.0,-1.0,0.9571428571428572,0.17142857142857137,0.5642857142857143
0.0,-0.5,0.9571428571428572,0.17142857142857137,0.5642857142857143
0.0,0.0,0.9571428571428572,0.17142857142857137,0.5642857142857143
0.0,0.5,0.9542857142857143,0.17142857142857137,0.5628571428571428
0.0,1.0,0.9514285714285714,0.18000000000000005,0.5657142857142857
0.0,1.5,0.9342857142857143,0.18285714285714283,0.5585714285714285
0.0,2.0,0.9171428571428571,0.20571428571428574,0.5614285714285714
0.0,2.5,0.8971428571428571,0.2142857142857143,0.5557142857142857
0.0,3.0,0.8771428571428571,0.23142857142857143,0.5542857142857143
0.0,3.5,0.8314285714285714,0.24571428571428566,0.5385714285714285
0.0,4.0,0.7914285714285715,0.26857142857142857,0.53
0.0,4.5,0.7714285714285715,0.2885714285714286,0.53
0.0,5.0,0.7371428571428571,0.3114285714285714,0.5242857142857142
0.5,-5.0,0.9457142857142857,0.1914285714285714,0.5685714285714285
0.5,-4.5,0.9457142857142857,0.1914285714285714,0.5685714285714285
0.5,-4.0,0.9457142857142857,0.1914285714285714,0.5685714285714285
0.5,-3.5,0.9457142857142857,0.1914285714285714,0.5685714285714285
0.5,-3.0,0.9457142857142857,0.1914285714285714,0.5685714285714285
0.5,-2.5,0.9457142857142857,0.1914285714285714,0.5685714285714285
0.5,-2.0,0.9457142857142857,0.1914285714285714,0.5685714285714285
0.5,-1.5,0.9457142857142857,0.1914285714285714,0.5685714285714285
0.5,-1.0,0.9457142857142857,0.1914285714285714,0.5685714285714285
0.5,-0.5,0.9457142857142857,0.1914285714285714,0.5685714285714285
0.5,0.0,0.9457142857142857,0.1914285714285714,0.5685714285714285
0.5,0.5,0.9428571428571428,0.1914285714285714,0.5671428571428572
0.5,1.0,0.94,0.19714285714285718,0.5685714285714285
0.5,1.5,0.9228571428571428,0.19999999999999996,0.5614285714285714
0.5,2.0,0.9057142857142857,0.22285714285714286,0.5642857142857143
0.5,2.5,0.8857142857142857,0.23142857142857143,0.5585714285714285
0.5,3.0,0.8657142857142858,0.24857142857142855,0.5571428571428572
0.5,3.5,0.82,0.2628571428571429,0.5414285714285714
0.5,4.0,0.78,0.2857142857142857,0.5328571428571429
0.5,4.5,0.76,0.30000000000000004,0.53
0.5,5.0,0.7285714285714285,0.31999999999999995,0.5242857142857142
1.0,-5.0,0.9285714285714286,0.22285714285714286,0.5757142857142857
1.0,-4.5,0.9285714285714286,0.22285714285714286,0.5757142857142857
1.0,-4.0,0.9285714285714286,0.22285714285714286,0.5757142857142857
1.0,-3.5,0.9285714285714286,0.22285714285714286,0.5757142857142857
1.0,-3.0,0.9285714285714286,0.22285714285714286,0.5757142857142857
1.0,-2.5,0.9285714285714286,0.22285714285714286,0.5757142857142857
1.0,-2.0,0.9285714285714286,0.22285714285714286,0.5757142857142857
1.0,-1.5,0.9285714285714286,0.22285714285714286,0.5757142857142857
1.0,-1.0,0.9285714285714286,0.22285714285714286,0.5757142857142857
1.0,-0.5,0.9285714285714286,0.22285714285714286,0.5757142857142857
1.0,0.0,0.9285714285714286,0.22285714285714286,0.5757142857142857
1.0,0.5,0.9257142857142857,0.22285714285714286,0.5742857142857143
1.0,1.0,0.9228571428571428,0.22857142857142854,0.5757142857142856
1.0,1.5,0.9057142857142857,0.23142857142857143,0.5685714285714285
1.0,2.0,0.8885714285714286,0.25142857142857145,0.5700000000000001
1.0,2.5,0.8714285714285714,0.26,0.5657142857142857
1.0,3.0,0.8514285714285714,0.27714285714285714,0.5642857142857143
1.0,3.5,0.8085714285714286,0.2914285714285715,0.55
1.0,4.0,0.7685714285714286,0.3142857142857143,0.5414285714285714
1.0,4.5,0.7485714285714286,0.3285714285714286,0.5385714285714286
1.0,5.0,0.7171428571428572,0.34857142857142853,0.5328571428571429
1.5,-5.0,0.9114285714285715,0.2628571428571429,0.5871428571428572
1.5,-4.5,0.9114285714285715,0.2628571428571429,0.5871428571428572
1.5,-4.0,0.9114285714285715,0.2628571428571429,0.5871428571428572
1.5,-3.5,0.9114285714285715,0.2628571428571429,0.5871428571428572
1.5,-3.0,0.9114285714285715,0.2628571428571429,0.5871428571428572
1.5,-2.5,0.9114285714285715,0.2628571428571429,0.5871428571428572
1.5,-2.0,0.9114285714285715,0.2628571428571429,0.5871428571428572
1.5,-1.5,0.9114285714285715,0.2628571428571429,0.5871428571428572
1.5,-1.0,0.9114285714285715,0.2628571428571429,0.5871428571428572
1.5,-0.5,0.9114285714285715,0.2628571428571429,0.5871428571428572
1.5,0.0,0.9114285714285715,0.2628571428571429,0.5871428571428572
1.5,0.5,0.9114285714285715,0.2628571428571429,0.5871428571428572
1.5,1.0,0.9085714285714286,0.26857142857142857,0.5885714285714285
1.5,1.5,0.8914285714285715,0.27142857142857146,0.5814285714285714
1.5,2.0,0.8771428571428571,0.2857142857142857,0.5814285714285714
1.5,2.5,0.86,0.29428571428571426,0.5771428571428572
1.5,3.0,0.8428571428571429,0.3114285714285714,0.5771428571428572
1.5,3.5,0.8028571428571428,0.32571428571428573,0.5642857142857143
1.5,4.0,0.7628571428571429,0.34857142857142853,0.5557142857142857
1.5,4.5,0.7428571428571429,0.3628571428571429,0.5528571428571429
1.5,5.0,0.7114285714285714,0.3828571428571429,0.5471428571428572
2.0,-5.0,0.8914285714285715,0.2885714285714286,0.5900000000000001
2.0,-4.5,0.8914285714285715,0.2885714285714286,0.5900000000000001
2.0,-4.0,0.8914285714285715,0.2885714285714286,0.5900000000000001
2.0,-3.5,0.8914285714285715,0.2885714285714286,0.5900000000000001
2.0,-3.0,0.8914285714285715,0.2885714285714286,0.5900000000000001
2.0,-2.5,0.8914285714285715,0.2885714285714286,0.5900000000000001
2.0,-2.0,0.8914285714285715,0.2885714285714286,0.5900000000000001
2.0,-1.5,0.8914285714285715,0.2885714285714286,0.5900000000000001
2.0,-1.0,0.8914285714285715,0.2885714285714286,0.5900000000000001
2.0,-0.5,0.8914285714285715,0.2885714285714286,0.5900000000000001
2.0,0.0,0.8914285714285715,0.2885714285714286,0.5900000000000001
2.0,0.5,0.8914285714285715,0.2885714285714286,0.5900000000000001
2.0,1.0,0.8885714285714286,0.29428571428571426,0.5914285714285714
2.0,1.5,0.8714285714285714,0.29714285714285715,0.5842857142857143
2.0,2.0,0.8571428571428571,0.3114285714285714,0.5842857142857143
2.0,2.5,0.84,0.31999999999999995,0.58
2.0,3.0,0.8228571428571428,0.3371428571428572,0.5800000000000001
2.0,3.5,0.7828571428571428,0.3514285714285714,0.5671428571428572
2.0,4.0,0.7485714285714286,0.37142857142857144,0.56
2.0,4.5,0.7314285714285714,0.3857142857142857,0.5585714285714285
2.0,5.0,0.7,0.4057142857142857,0.5528571428571428
2.5,-5.0,0.8685714285714285,0.3542857142857143,0.6114285714285714
2.5,-4.5,0.8685714285714285,0.3542857142857143,0.6114285714285714
2.5,-4.0,0.8685714285714285,0.3542857142857143,0.6114285714285714
2.5,-3.5,0.8685714285714285,0.3542857142857143,0.6114285714285714
2.5,-3.0,0.8685714285714285,0.3542857142857143,0.6114285714285714
2.5,-2.5,0.8685714285714285,0.3542857142857143,0.6114285714285714
2.5,-2.0,0.8685714285714285,0.3542857142857143,0.6114285714285714
2.5,-1.5,0.8685714285714285,0.3542857142857143,0.6114285714285714
2.5,-1.0,0.8685714285714285,0.3542857142857143,0.6114285714285714
2.5,-0.5,0.8685714285714285,0.3542857142857143,0.6114285714285714
2.5,0.0,0.8685714285714285,0.3542857142857143,0.6114285714285714
2.5,0.5,0.8685714285714285,0.3542857142857143,0.6114285714285714
2.5,1.0,0.8657142857142858,0.36,0.6128571428571429
2.5,1.5,0.8485714285714285,0.3628571428571429,0.6057142857142856
2.5,2.0,0.8342857142857143,0.37428571428571433,0.6042857142857143
2.5,2.5,0.8171428571428572,0.38,0.5985714285714285
2.5,3.0,0.8,0.39714285714285713,0.5985714285714285
2.5,3.5,0.76,0.4114285714285715,0.5857142857142857
2.5,4.0,0.7257142857142858,0.4285714285714286,0.5771428571428572
2.5,4.5,0.7085714285714285,0.43999999999999995,0.5742857142857143
2.5,5.0,0.6771428571428572,0.45999999999999996,0.5685714285714285
3.0,-5.0,0.8257142857142857,0.39142857142857146,0.6085714285714285
3.0,-4.5,0.8257142857142857,0.39142857142857146,0.6085714285714285
3.0,-4.0,0.8257142857142857,0.39142857142857146,0.6085714285714285
3.0,-3.5,0.8257142857142857,0.39142857142857146,0.6085714285714285
3.0,-3.0,0.8257142857142857,0.39142857142857146,0.6085714285714285
3.0,-2.5,0.8257142857142857,0.39142857142857146,0.6085714285714285
3.0,-2.0,0.8257142857142857,0.39142857142857146,0.6085714285714285
3.0,-1.5,0.8257142857142857,0.39142857142857146,0.6085714285714285
3.0,-1.0,0.8257142857142857,0.39142857142857146,0.6085714285714285
3.0,-0.5,0.8257142857142857,0.39142857142857146,0.6085714285714285
3.0,0.0,0.8257142857142857,0.39142857142857146,0.6085714285714285
3.0,0.5,0.8257142857142857,0.39142857142857146,0.6085714285714285
3.0,1.0,0.8228571428571428,0.39714285714285713,0.61
3.0,1.5,0.8057142857142857,0.4,0.6028571428571429
3.0,2.0,0.7914285714285715,0.4085714285714286,0.6000000000000001
3.0,2.5,0.7771428571428571,0.41428571428571426,0.5957142857142856
3.0,3.0,0.76,0.4314285714285714,0.5957142857142856
3.0,3.5,0.72,0.44285714285714284,0.5814285714285714
3.0,4.0,0.6885714285714286,0.45999999999999996,0.5742857142857143
3.0,4.5,0.6714285714285714,0.4714285714285714,0.5714285714285714
3.0,5.0,0.6428571428571429,0.48857142857142855,0.5657142857142857
3.5,-5.0,0.7885714285714286,0.43714285714285717,0.6128571428571429
3.5,-4.5,0.7885714285714286,0.43714285714285717,0.6128571428571429
3.5,-4.0,0.7885714285714286,0.43714285714285717,0.6128571428571429
3.5,-3.5,0.7885714285714286,0.43714285714285717,0.6128571428571429
3.5,-3.0,0.7885714285714286,0.43714285714285717,0.6128571428571429
3.5,-2.5,0.7885714285714286,0.43714285714285717,0.6128571428571429
3.5,-2.0,0.7885714285714286,0.43714285714285717,0.6128571428571429
3.5,-1.5,0.7885714285714286,0.43714285714285717,0.6128571428571429
3.5,-1.0,0.7885714285714286,0.43714285714285717,0.6128571428571429
3.5,-0.5,0.7885714285714286,0.43714285714285717,0.6128571428571429
3.5,0.0,0.7885714285714286,0.43714285714285717,0.6128571428571429
3.5,0.5,0.7885714285714286,0.43714285714285717,0.6128571428571429
3.5,1.0,0.7885714285714286,0.44285714285714284,0.6157142857142857
3.5,1.5,0.7714285714285715,0.44571428571428573,0.6085714285714285
3.5,2.0,0.7571428571428571,0.4542857142857143,0.6057142857142856
3.5,2.5,0.7457142857142857,0.4571428571428572,0.6014285714285714
3.5,3.0,0.7285714285714285,0.4742857142857143,0.6014285714285714
3.5,3.5,0.6885714285714286,0.48571428571428577,0.5871428571428572
3.5,4.0,0.6628571428571428,0.5028571428571429,0.5828571428571429
3.5,4.5,0.6457142857142857,0.5142857142857142,0.58
3.5,5.0,0.6171428571428571,0.5314285714285714,0.5742857142857143
4.0,-5.0,0.74,0.4714285714285714,0.6057142857142856
4.0,-4.5,0.74,0.4714285714285714,0.6057142857142856
4.0,-4.0,0.74,0.4714285714285714,0.6057142857142856
4.0,-3.5,0.74,0.4714285714285714,0.6057142857142856
4.0,-3.0,0.74,0.4714285714285714,0.6057142857142856
4.0,-2.5,0.74,0.4714285714285714,0.6057142857142856
4.0,-2.0,0.74,0.4714285714285714,0.6057142857142856
4.0,-1.5,0.74,0.4714285714285714,0.6057142857142856
4.0,-1.0,0.74,0.4714285714285714,0.6057142857142856
4.0,-0.5,0.74,0.4714285714285714,0.6057142857142856
4.0,0.0,0.74,0.4714285714285714,0.6057142857142856
4.0,0.5,0.74,0.4714285714285714,0.6057142857142856
4.0,1.0,0.74,0.4771428571428571,0.6085714285714285
4.0,1.5,0.7228571428571429,0.48,0.6014285714285714
4.0,2.0,0.7114285714285714,0.48857142857142855,0.6
4.0,2.5,0.7,0.49142857142857144,0.5957142857142856
4.0,3.0,0.6857142857142857,0.5085714285714286,0.5971428571428572
4.0,3.5,0.6485714285714286,0.5142857142857142,0.5814285714285714
4.0,4.0,0.6257142857142857,0.5314285714285714,0.5785714285714285
4.0,4.5,0.6085714285714285,0.54,0.5742857142857143
4.0,5.0,0.58,0.5571428571428572,0.5685714285714285
4.5,-5.0,0.6885714285714286,0.5342857142857143,0.6114285714285714
4.5,-4.5,0.6885714285714286,0.5342857142857143,0.6114285714285714
4.5,-4.0,0.6885714285714286,0.5342857142857143,0.6114285714285714
4.5,-3.5,0.6885714285714286,0.5342857142857143,0.6114285714285714
4.5,-3.0,0.6885714285714286,0.5342857142857143,0.6114285714285714
4.5,-2.5,0.6885714285714286,0.5342857142857143,0.6114285714285714
4.5,-2.0,0.6885714285714286,0.5342857142857143,0.6114285714285714
4.5,-1.5,0.6885714285714286,0.5342857142857143,0.6114285714285714
4.5,-1.0,0.6885714285714286,0.5342857142857143,0.6114285714285714
4.5,-0.5,0.6885714285714286,0.5342857142857143,0.6114285714285714
4.5,0.0,0.6885714285714286,0.5342857142857143,0.6114285714285714
4.5,0.5,0.6885714285714286,0.5342857142857143,0.6114285714285714
4.5,1.0,0.6885714285714286,0.5371428571428571,0.6128571428571429
4.5,1.5,0.6714285714285714,0.54,0.6057142857142856
4.5,2.0,0.6657142857142857,0.5428571428571429,0.6042857142857143
4.5,2.5,0.6542857142857142,0.5428571428571429,0.5985714285714285
4.5,3.0,0.6428571428571429,0.5514285714285714,0.5971428571428572
4.5,3.5,0.6114285714285714,0.5571428571428572,0.5842857142857143
4.5,4.0,0.5885714285714285,0.5714285714285714,0.58
4.5,4.5,0.5714285714285714,0.5800000000000001,0.5757142857142857
4.5,5.0,0.5428571428571428,0.5942857142857143,0.5685714285714285
5.0,-5.0,0.6371428571428571,0.6028571428571429,0.62
5.0,-4.5,0.6371428571428571,0.6028571428571429,0.62
5.0,-4.0,0.6371428571428571,0.6028571428571429,0.62
5.0,-3.5,0.6371428571428571,0.6028571428571429,0.62
5.0,-3.0,0.6371428571428571,0.6028571428571429,0.62
5.0,-2.5,0.6371428571428571,0.6028571428571429,0.62
5.0,-2.0,0.6371428571428571,0.6028571428571429,0.62
5.0,-1.5,0.6371428571428571,0.6028571428571429,0.62
5.0,-1.0,0.6371428571428571,0.6028571428571429,0.62
5.0,-0.5,0.6371428571428571,0.6028571428571429,0.62
5.0,0.0,0.6371428571428571,0.6028571428571429,0.62
5.0,0.5,0.6371428571428571,0.6028571428571429,0.62
5.0,1.0,0.6371428571428571,0.6057142857142856,0.6214285714285714
5.0,1.5,0.6228571428571429,0.6085714285714285,0.6157142857142857
5.0,2.0,0.62,0.6085714285714285,0.6142857142857143
5.0,2.5,0.6085714285714285,0.6085714285714285,0.6085714285714285
5.0,3.0,0.5971428571428572,0.6085714285714285,0.6028571428571429
5.0,3.5,0.5685714285714286,0.6114285714285714,0.5900000000000001
5.0,4.0,0.5457142857142857,0.6257142857142857,0.5857142857142856
5.0,4.5,0.5285714285714286,0.6314285714285715,0.5800000000000001
5.0,5.0,0.5085714285714286,0.6457142857142857,0.5771428571428572
5.5,-5.0,0.5771428571428572,0.6885714285714286,0.6328571428571429
5.5,-4.5,0.5771428571428572,0.6885714285714286,0.6328571428571429
5.5,-4.0,0.5771428571428572,0.6885714285714286,0.6328571428571429
5.5,-3.5,0.5771428571428572,0.6885714285714286,0.6328571428571429
5.5,-3.0,0.5771428571428572,0.6885714285714286,0.6328571428571429
5.5,-2.5,0.5771428571428572,0.6885714285714286,0.6328571428571429
5.5,-2.0,0.5771428571428572,0.6885714285714286,0.6328571428571429
5.5,-1.5,0.5771428571428572,0.6885714285714286,0.6328571428571429
5.5,-1.0,0.5771428571428572,0.6885714285714286,0.6328571428571429
5.5,-0.5,0.5771428571428572,0.6885714285714286,0.6328571428571429
5.5,0.0,0.5771428571428572,0.6885714285714286,0.6328571428571429
5.5,0.5,0.5771428571428572,0.6885714285714286,0.6328571428571429
5.5,1.0,0.5771428571428572,0.6914285714285715,0.6342857142857143
5.5,1.5,0.5685714285714286,0.6914285714285715,0.6300000000000001
5.5,2.0,0.5657142857142857,0.6914285714285715,0.6285714285714286
5.5,2.5,0.5542857142857143,0.6914285714285715,0.6228571428571429
5.5,3.0,0.5485714285714286,0.6914285714285715,0.6200000000000001
5.5,3.5,0.52,0.6914285714285715,0.6057142857142858
5.5,4.0,0.5,0.7028571428571428,0.6014285714285714
5.5,4.5,0.4857142857142857,0.7085714285714286,0.5971428571428572
5.5,5.0,0.4685714285714286,0.7171428571428571,0.5928571428571429
6.0,-5.0,0.4742857142857143,0.7514285714285714,0.6128571428571429
6.0,-4.5,0.4742857142857143,0.7514285714285714,0.6128571428571429
6.0,-4.0,0.4742857142857143,0.7514285714285714,0.6128571428571429
6.0,-3.5,0.4742857142857143,0.7514285714285714,0.6128571428571429
6.0,-3.0,0.4742857142857143,0.7514285714285714,0.6128571428571429
6.0,-2.5,0.4742857142857143,0.7514285714285714,0.6128571428571429
6.0,-2.0,0.4742857142857143,0.7514285714285714,0.6128571428571429
6.0,-1.5,0.4742857142857143,0.7514285714285714,0.6128571428571429
6.0,-1.0,0.4742857142857143,0.7514285714285714,0.6128571428571429
6.0,-0.5,0.4742857142857143,0.7514285714285714,0.6128571428571429
6.0,0.0,0.4742857142857143,0.7514285714285714,0.6128571428571429
6.0,0.5,0.4742857142857143,0.7514285714285714,0.6128571428571429
6.0,1.0,0.4742857142857143,0.7542857142857142,0.6142857142857143
6.0,1.5,0.4657142857142857,0.7542857142857142,0.61
6.0,2.0,0.46285714285714286,0.7542857142857142,0.6085714285714285
6.0,2.5,0.4542857142857143,0.7542857142857142,0.6042857142857143
6.0,3.0,0.44857142857142857,0.7542857142857142,0.6014285714285714
6.0,3.5,0.4257142857142857,0.7542857142857142,0.59
6.0,4.0,0.41714285714285715,0.7628571428571429,0.5900000000000001
6.0,4.5,0.40285714285714286,0.7657142857142857,0.5842857142857143
6.0,5.0,0.3942857142857143,0.7714285714285715,0.5828571428571429
6.5,-5.0,0.4142857142857143,0.8057142857142857,0.61
6.5,-4.5,0.4142857142857143,0.8057142857142857,0.61
6.5,-4.0,0.4142857142857143,0.8057142857142857,0.61
6.5,-3.5,0.4142857142857143,0.8057142857142857,0.61
6.5,-3.0,0.4142857142857143,0.8057142857142857,0.61
6.5,-2.5,0.4142857142857143,0.8057142857142857,0.61
6.5,-2.0,0.4142857142857143,0.8057142857142857,0.61
6.5,-1.5,0.4142857142857143,0.8057142857142857,0.61
6.5,-1.0,0.4142857142857143,0.8057142857142857,0.61
6.5,-0.5,0.4142857142857143,0.8057142857142857,0.61
6.5,0.0,0.4142857142857143,0.8057142857142857,0.61
6.5,0.5,0.4142857142857143,0.8057142857142857,0.61
6.5,1.0,0.4142857142857143,0.8085714285714286,0.6114285714285714
6.5,1.5,0.4085714285714286,0.8085714285714286,0.6085714285714285
6.5,2.0,0.4057142857142857,0.8085714285714286,0.6071428571428572
6.5,2.5,0.4,0.8085714285714286,0.6042857142857143
6.5,3.0,0.39714285714285713,0.8085714285714286,0.6028571428571429
6.5,3.5,0.37714285714285717,0.8085714285714286,0.5928571428571429
6.5,4.0,0.37142857142857144,0.8114285714285714,0.5914285714285714
6.5,4.5,0.35714285714285715,0.8114285714285714,0.5842857142857143
6.5,5.0,0.3485714285714286,0.8171428571428572,0.5828571428571429
7.0,-5.0,0.3457142857142857,0.88,0.6128571428571429
7.0,-4.5,0.3457142857142857,0.88,0.6128571428571429
7.0,-4.0,0.3457142857142857,0.88,0.6128571428571429
7.0,-3.5,0.3457142857142857,0.88,0.6128571428571429
7.0,-3.0,0.3457142857142857,0.88,0.6128571428571429
7.0,-2.5,0.3457142857142857,0.88,0.6128571428571429
7.0,-2.0,0.3457142857142857,0.88,0.6128571428571429
7.0,-1.5,0.3457142857142857,0.88,0.6128571428571429
7.0,-1.0,0.3457142857142857,0.88,0.6128571428571429
7.0,-0.5,0.3457142857142857,0.88,0.6128571428571429
7.0,0.0,0.3457142857142857,0.88,0.6128571428571429
7.0,0.5,0.3457142857142857,0.88,0.6128571428571429
7.0,1.0,0.3457142857142857,0.88,0.6128571428571429
7.0,1.5,0.34,0.88,0.61
7.0,2.0,0.34,0.88,0.61
7.0,2.5,0.3342857142857143,0.88,0.6071428571428572
7.0,3.0,0.3314285714285714,0.88,0.6057142857142856
7.0,3.5,0.3171428571428571,0.88,0.5985714285714285
7.0,4.0,0.3142857142857143,0.8828571428571429,0.5985714285714285
7.0,4.5,0.3028571428571429,0.8828571428571429,0.5928571428571429
7.0,5.0,0.29428571428571426,0.8857142857142857,0.59
7.5,-5.0,0.2571428571428571,0.92,0.5885714285714285
7.5,-4.5,0.2571428571428571,0.92,0.5885714285714285
7.5,-4.0,0.2571428571428571,0.92,0.5885714285714285
7.5,-3.5,0.2571428571428571,0.92,0.5885714285714285
7.5,-3.0,0.2571428571428571,0.92,0.5885714285714285
7.5,-2.5,0.2571428571428571,0.92,0.5885714285714285
7.5,-2.0,0.2571428571428571,0.92,0.5885714285714285
7.5,-1.5,0.2571428571428571,0.92,0.5885714285714285
7.5,-1.0,0.2571428571428571,0.92,0.5885714285714285
7.5,-0.5,0.2571428571428571,0.92,0.5885714285714285
7.5,0.0,0.2571428571428571,0.92,0.5885714285714285
7.5,0.5,0.2571428571428571,0.92,0.5885714285714285
7.5,1.0,0.2571428571428571,0.92,0.5885714285714285
7.5,1.5,0.2542857142857143,0.92,0.5871428571428572
7.5,2.0,0.2542857142857143,0.92,0.5871428571428572
7.5,2.5,0.24857142857142858,0.92,0.5842857142857143
7.5,3.0,0.24857142857142858,0.92,0.5842857142857143
7.5,3.5,0.23714285714285716,0.92,0.5785714285714286
7.5,4.0,0.2342857142857143,0.92,0.5771428571428572
7.5,4.5,0.2257142857142857,0.92,0.5728571428571428
7.5,5.0,0.22,0.9228571428571428,0.5714285714285714
8.0,-5.0,0.20285714285714285,0.9514285714285714,0.5771428571428572
8.0,-4.5,0.20285714285714285,0.9514285714285714,0.5771428571428572
8.0,-4.0,0.20285714285714285,0.9514285714285714,0.5771428571428572
8.0,-3.5,0.20285714285714285,0.9514285714285714,0.5771428571428572
8.0,-3.0,0.20285714285714285,0.9514285714285714,0.5771428571428572
8.0,-2.5,0.20285714285714285,0.9514285714285714,0.5771428571428572
8.0,-2.0,0.20285714285714285,0.9514285714285714,0.5771428571428572
8.0,-1.5,0.20285714285714285,0.9514285714285714,0.5771428571428572
8.0,-1.0,0.20285714285714285,0.9514285714285714,0.5771428571428572
8.0,-0.5,0.20285714285714285,0.9514285714285714,0.5771428571428572
8.0,0.0,0.20285714285714285,0.9514285714285714,0.5771428571428572
8.0,0.5,0.20285714285714285,0.9514285714285714,0.5771428571428572
8.0,1.0,0.20285714285714285,0.9514285714285714,0.5771428571428572
8.0,1.5,0.20285714285714285,0.9514285714285714,0.5771428571428572
8.0,2.0,0.20285714285714285,0.9514285714285714,0.5771428571428572
8.0,2.5,0.20285714285714285,0.9514285714285714,0.5771428571428572
8.0,3.0,0.20285714285714285,0.9514285714285714,0.5771428571428572
8.0,3.5,0.19142857142857142,0.9514285714285714,0.5714285714285714
8.0,4.0,0.18857142857142858,0.9514285714285714,0.57
8.0,4.5,0.18857142857142858,0.9514285714285714,0.57
8.0,5.0,0.18571428571428572,0.9514285714285714,0.5685714285714285
8.5,-5.0,0.13428571428571429,0.9828571428571429,0.5585714285714286
8.5,-4.5,0.13428571428571429,0.9828571428571429,0.5585714285714286
8.5,-4.0,0.13428571428571429,0.9828571428571429,0.5585714285714286
8.5,-3.5,0.13428571428571429,0.9828571428571429,0.5585714285714286
8.5,-3.0,0.13428571428571429,0.9828571428571429,0.5585714285714286
8.5,-2.5,0.13428571428571429,0.9828571428571429,0.5585714285714286
8.5,-2.0,0.13428571428571429,0.9828571428571429,0.5585714285714286
8.5,-1.5,0.13428571428571429,0.9828571428571429,0.5585714285714286
8.5,-1.0,0.13428571428571429,0.9828571428571429,0.5585714285714286
8.5,-0.5,0.13428571428571429,0.9828571428571429,0.5585714285714286
8.5,0.0,0.13428571428571429,0.9828571428571429,0.5585714285714286
8.5,0.5,0.13428571428571429,0.9828571428571429,0.5585714285714286
8.5,1.0,0.13428571428571429,0.9828571428571429,0.5585714285714286
8.5,1.5,0.13428571428571429,0.9828571428571429,0.5585714285714286
8.5,2.0,0.13428571428571429,0.9828571428571429,0.5585714285714286
8.5,2.5,0.13428571428571429,0.9828571428571429,0.5585714285714286
8.5,3.0,0.13428571428571429,0.9828571428571429,0.5585714285714286
8.5,3.5,0.12571428571428572,0.9828571428571429,0.5542857142857143
8.5,4.0,0.12285714285714286,0.9828571428571429,0.5528571428571428
8.5,4.5,0.12285714285714286,0.9828571428571429,0.5528571428571428
8.5,5.0,0.12285714285714286,0.9828571428571429,0.5528571428571428
9.0,-5.0,0.06285714285714286,0.9942857142857143,0.5285714285714286
9.0,-4.5,0.06285714285714286,0.9942857142857143,0.5285714285714286
9.0,-4.0,0.06285714285714286,0.9942857142857143,0.5285714285714286
9.0,-3.5,0.06285714285714286,0.9942857142857143,0.5285714285714286
9.0,-3.0,0.06285714285714286,0.9942857142857143,0.5285714285714286
9.0,-2.5,0.06285714285714286,0.9942857142857143,0.5285714285714286
9.0,-2.0,0.06285714285714286,0.9942857142857143,0.5285714285714286
9.0,-1.5,0.06285714285714286,0.9942857142857143,0.5285714285714286
9.0,-1.0,0.06285714285714286,0.9942857142857143,0.5285714285714286
9.0,-0.5,0.06285714285714286,0.9942857142857143,0.5285714285714286
9.0,0.0,0.06285714285714286,0.9942857142857143,0.5285714285714286
